iou_topk,mass_frac,roc_auc,pr_auc,filename,image_type
0.015339402193391154,0.28819847106933594,0.5095293880517049,0.2473721093703054,000000000030.png,samecat
0.015310267781576898,0.5122855305671692,0.6365758767582531,0.6013934683954466,000000000030.png,diffcat
0.013773755369228575,0.29296964406967163,0.668948100996799,0.3466914279735243,000000000042.png,samecat
0.014948549659413238,0.4292542040348053,0.6055606301111731,0.40573396825724967,000000000042.png,diffcat
0.008966915175043805,0.06589257717132568,0.38071239565776344,0.0769980589889143,000000000071.png,samecat
0.00536778232338486,0.19142629206180573,0.3598710707450432,0.20322060357290944,000000000071.png,diffcat
0.021709172974376384,0.3327394425868988,0.7741344524834639,0.40262323296228925,000000000072.png,samecat
0.013147029891362882,0.5970888733863831,0.581209147030471,0.6179348135875586,000000000072.png,diffcat
0.014925373134328358,0.18305864930152893,0.7132773856228177,0.3222381502552974,000000000073.png,samecat
0.014441371373415255,0.16644343733787537,0.4263672951958055,0.21933644796842988,000000000073.png,diffcat
0.02059202059202059,0.36685603857040405,0.5552532200435699,0.3633391762248962,000000000089.png,samecat
0.015285996055226824,0.5390358567237854,0.8123742862527032,0.6926222269303689,000000000089.png,diffcat
0.013461786589824094,0.35326269268989563,0.33526532021396416,0.3740157001649548,000000000092.png,samecat
0.009777075098814229,0.5245055556297302,0.31821403248602165,0.5027132879831472,000000000092.png,diffcat
0.01056338028169014,0.10104694217443466,0.3594133814445669,0.07612002343387791,000000000113.png,samecat
0.011197312644965209,0.06731940805912018,0.18062785215034205,0.08203810071453514,000000000113.png,diffcat
0.005739189698154492,0.25355058908462524,0.5827178811390112,0.22383723272986603,000000000127.png,samecat
0.015029301859010835,0.7922016382217407,0.6677341212767902,0.7957566360853167,000000000127.png,diffcat
0.008852062169176758,0.6423338055610657,0.5874429110146362,0.758019340885607,000000000133.png,samecat
0.009772158567101277,0.8435580730438232,0.4298688157306665,0.8626682617077964,000000000133.png,diffcat
0.011106502603806627,0.14107125997543335,0.3698832022037951,0.12008469456516073,000000000136.png,samecat
0.014557190575065451,0.3472405970096588,0.5533938592691521,0.3849814162374368,000000000136.png,diffcat
0.010861784569418942,0.204304039478302,0.40436285566270996,0.20043291958751927,000000000151.png,samecat
0.011234532738377797,0.4460011422634125,0.4460255699930298,0.4831756356951927,000000000151.png,diffcat
0.01880125580451469,0.35784927010536194,0.5980392487135927,0.420112591163794,000000000165.png,samecat
0.012262454606353348,0.5117682814598083,0.4536601599198391,0.5283194184869817,000000000165.png,diffcat
0.010416522441444559,0.8107691407203674,0.4480518761177404,0.7929657917407257,000000000194.png,samecat
0.009211161860536062,0.8571780920028687,0.35081847812754896,0.8508063260887739,000000000194.png,diffcat
0.01127121881993341,0.8635200262069702,0.598499339842807,0.8778295509683187,000000000196.png,samecat
0.010713910871344906,0.9285691380500793,0.5766163606216161,0.9354325978933167,000000000196.png,diffcat
0.009606048547552726,0.6111478209495544,0.8634353913060531,0.8044439772728413,000000000208.png,samecat
0.00653880769938391,0.683613121509552,0.43178446373495843,0.7284376364937606,000000000208.png,diffcat
8.213102636405946e-05,0.10065845400094986,0.30443418288448154,0.18691655671424365,000000000241.png,samecat
0.010823023522766612,0.356598824262619,0.4282590545106367,0.3955372406309834,000000000241.png,diffcat
0.013406380363850374,0.42877694964408875,0.5176778510513087,0.48015320049938803,000000000247.png,samecat
0.010078852656957942,0.9812918901443481,0.5278533984568614,0.9866650275294284,000000000247.png,diffcat
0.00732517966734209,0.34026554226875305,0.19504349540225413,0.36069079976460355,000000000283.png,samecat
0.010734942467657218,0.6638932824134827,0.2907583846484525,0.6660039478585313,000000000283.png,diffcat
0.037829502900359795,0.4838758409023285,0.7528125549410463,0.4786592244314076,000000000294.png,samecat
0.01604150149000738,0.7508085370063782,0.7546955588379556,0.760786449996982,000000000294.png,diffcat
0.009790057652561732,0.14751027524471283,0.5663099859694832,0.1493806548196643,000000000308.png,samecat
0.017240018936405237,0.311901718378067,0.5305600686063497,0.29226587976717033,000000000308.png,diffcat
0.008524693299779805,0.1222861111164093,0.5095678966992815,0.10515456509778151,000000000321.png,samecat
0.012119075015775213,0.2396700233221054,0.6214748783911429,0.2400769455003077,000000000321.png,diffcat
0.005365632782431515,0.09387509524822235,0.33377342751744565,0.11455088630276461,000000000328.png,samecat
0.007785152520798291,0.21541599929332733,0.3304806470480547,0.24309872146296302,000000000328.png,diffcat
0.004127634660421545,0.07705727219581604,0.33193382077060085,0.08334568512741213,000000000332.png,samecat
0.008554139135464638,0.29753750562667847,0.4158036931326764,0.28485819913982385,000000000332.png,diffcat
0.024107277384360404,0.30710306763648987,0.5415827316578457,0.2852186804702701,000000000349.png,samecat
0.018459823471178884,0.48298031091690063,0.5058107402056169,0.45036816797000134,000000000349.png,diffcat
0.012866264153855056,0.20797254145145416,0.5619244135739667,0.19852984666294024,000000000370.png,samecat
0.013579237004536327,0.3504417836666107,0.6495415675472423,0.32029742910534575,000000000370.png,diffcat
0.0019471311562149463,0.13985568284988403,0.4341589575306599,0.13772239493925967,000000000387.png,samecat
0.006376305182209627,0.46300166845321655,0.35832152549643204,0.44552329485963393,000000000387.png,diffcat
0.026040303585448836,0.7838576436042786,0.8697745536363704,0.8071782742610141,000000000389.png,samecat
0.01516900854868822,0.9377428889274597,0.9046454078690895,0.9320476694652536,000000000389.png,diffcat
0.011256138158601232,0.4217660427093506,0.5899027647276643,0.4874588410005716,000000000395.png,samecat
0.01193191907877662,0.5922670960426331,0.5783624214248624,0.6156773694789157,000000000395.png,diffcat
0.013052723841016727,0.9423736929893494,0.9147289060737563,0.9690618766182753,000000000397.png,samecat
0.011656167627217084,0.9585201144218445,0.882349390512924,0.9770368376407427,000000000397.png,diffcat
0.015162357467974286,0.7220506072044373,0.6172310846938203,0.7063141264031457,000000000400.png,samecat
0.012398537608384653,0.7876268029212952,0.5855380240557088,0.7718495381259579,000000000400.png,diffcat
0.014386791158243725,0.9161202907562256,0.9135587826080417,0.9633977002228657,000000000436.png,samecat
0.027965280722708756,0.9963798522949219,0.8513671339569613,0.9962277894415889,000000000436.png,diffcat
0.025291047771979124,0.17666307091712952,0.7210331009898561,0.19164081703243585,000000000438.png,samecat
0.011513706793802146,0.4907252788543701,0.5542407430824974,0.4764725707632571,000000000438.png,diffcat
0.009862711062016727,0.38763970136642456,0.5627519108691111,0.34899261466033693,000000000443.png,samecat
0.011039065204359903,0.976294219493866,0.7886725661145289,0.9726176026865709,000000000443.png,diffcat
0.008941713452843848,0.7161011099815369,0.3098582881647844,0.6828758836671464,000000000450.png,samecat
0.010304432713862173,0.9397422075271606,0.438581416559079,0.9498555380212316,000000000450.png,diffcat
0.009147142256776633,0.48837703466415405,0.41114817736542203,0.4988943920705483,000000000459.png,samecat
0.010441860651983511,0.960550844669342,0.6217269584566361,0.9686063272230351,000000000459.png,diffcat
0.017869443252039013,0.2731339931488037,0.21562204053378686,0.2763077273508414,000000000471.png,samecat
0.015291153772562025,0.4417767822742462,0.4469964417770217,0.5001489165811785,000000000471.png,diffcat
0.017586555922717396,0.6914104223251343,0.7475716260633831,0.7350109067048054,000000000474.png,samecat
0.010160739245224414,0.9890159964561462,0.6249490692366121,0.9892118039677603,000000000474.png,diffcat
0.008147321428571429,0.0570533312857151,0.19265389603134103,0.07893804223072201,000000000491.png,samecat
0.008468638010770987,0.20891088247299194,0.6295137637428022,0.25842129438052963,000000000491.png,diffcat
0.0016432626232446967,0.04642811790108681,0.018420453997338826,0.13515784734600075,000000000502.png,samecat
0.013655906573134856,0.33665943145751953,0.3548575309485087,0.3335815498008043,000000000502.png,diffcat
0.019188851170269788,0.16791784763336182,0.3440802255988044,0.16250843904973106,000000000510.png,samecat
0.010104305430950892,0.24415063858032227,0.13965014717596821,0.26834971038481803,000000000510.png,diffcat
0.021177759778931823,0.16865524649620056,0.5097624072069078,0.153033228366381,000000000529.png,samecat
0.00985151228658367,0.3939221203327179,0.3948732150376056,0.4115001821478449,000000000529.png,diffcat
0.01355423569865583,0.2478424608707428,0.4041907145586152,0.2506588085248603,000000000532.png,samecat
0.012573016872597771,0.43022704124450684,0.3363519978079875,0.4255418151554654,000000000532.png,diffcat
0.0023984923762206613,0.12922176718711853,0.4299963338504751,0.136833640434213,000000000536.png,samecat
0.024645504217633174,0.3373573422431946,0.7220049512830685,0.5302021007717402,000000000536.png,diffcat
0.008630981802696516,0.5716888904571533,0.577897334452758,0.5856426107458601,000000000544.png,samecat
0.012034537570895136,0.9270653128623962,0.9394887918094346,0.9842441894739302,000000000544.png,diffcat
0.009833465503568596,0.42415550351142883,0.3561319561673159,0.4683368126879406,000000000562.png,samecat
0.013602194816163163,0.7191355228424072,0.49786189715983387,0.7637834139806037,000000000562.png,diffcat
0.004116384618090983,0.14865070581436157,0.4151053180645532,0.1636336496927911,000000000572.png,samecat
0.01301037483266399,0.18515825271606445,0.3644757880642795,0.2647837487918656,000000000572.png,diffcat
0.01697195804409651,0.16438119113445282,0.7505452152514013,0.25598891293302595,000000000581.png,samecat
0.021221904624812354,0.23724037408828735,0.6558295943276197,0.2898542440358471,000000000581.png,diffcat
0.012841138731385744,0.4676794111728668,0.607785828600285,0.4588709964033229,000000000599.png,samecat
0.012149128952407641,0.7617979049682617,0.6825729887280056,0.7710566658952098,000000000599.png,diffcat
0.004877621356387639,0.1471930891275406,0.3487695573891934,0.18500413635974328,000000000612.png,samecat
0.009312577960801736,0.4139547049999237,0.4762802341051816,0.41957330173450375,000000000612.png,diffcat
0.00813379147428326,0.1260451078414917,0.22376391214118035,0.18081743259128127,000000000623.png,samecat
0.01063334525311545,0.4243188500404358,0.18794261422778677,0.4108510339136061,000000000623.png,diffcat
0.012473435316191534,0.33334875106811523,0.4037193692906839,0.3719238095721139,000000000636.png,samecat
0.010611551210742176,0.5463578701019287,0.5140497979324222,0.5438394465695898,000000000636.png,diffcat
0.01562536686154352,0.3137533664703369,0.4493246305780792,0.32200422223878017,000000000650.png,samecat
0.015188784242571618,0.5033310055732727,0.6274547083192157,0.5212119388920731,000000000650.png,diffcat
0.015888353022231932,0.5624450445175171,0.6671433127631253,0.5399270242663735,000000000659.png,samecat
0.012309590525939508,0.7642989754676819,0.666649114350726,0.7737189563569852,000000000659.png,diffcat
0.010721671927723957,0.347705602645874,0.2468749364390813,0.36355170099292666,000000000661.png,samecat
0.011370045848760519,0.613460898399353,0.350293488871125,0.6136910248066115,000000000661.png,diffcat
0.004344794960535817,0.14360855519771576,0.2229684551106781,0.1950498672747402,000000000692.png,samecat
0.012175643186779782,0.7761717438697815,0.740332974644127,0.853684770784663,000000000692.png,diffcat
0.017562545322697607,0.14867743849754333,0.4504415034589828,0.15073826439634153,000000000693.png,samecat
0.009798263662367641,0.3850380778312683,0.748602206568124,0.5250447604890196,000000000693.png,diffcat
0.0028267450142450143,0.10099945962429047,0.30500032277633715,0.10918047408021223,000000000715.png,samecat
0.009660064358282178,0.4921463131904602,0.27253791860924825,0.46745043299305855,000000000715.png,diffcat
0.04255980861244019,0.14036935567855835,0.532995298940853,0.15464211116991636,000000000723.png,samecat
0.025631793325382003,0.3627791404724121,0.5778652977283809,0.36493489953846503,000000000723.png,diffcat
0.009610094592436155,0.449337899684906,0.5641871173654289,0.44688884310597876,000000000730.png,samecat
0.007742140554285801,0.4337840974330902,0.4695059040484606,0.4650148267518636,000000000730.png,diffcat
0.011414351789240215,0.13398151099681854,0.5066571585054022,0.12841949430307503,000000000735.png,samecat
0.0028385644616731273,0.16794167459011078,0.33859788876283725,0.21721385710882693,000000000735.png,diffcat
0.011854120583063921,0.12057166546583176,0.4471770026727572,0.10793991857852471,000000000761.png,samecat
0.011064803464901529,0.17548489570617676,0.3804405020347096,0.18749379988845322,000000000761.png,diffcat
0.0199601521463503,0.23063994944095612,0.5051787612082584,0.30146085032247805,000000000772.png,samecat
0.01984361737699015,0.35114505887031555,0.5888391127403088,0.42700137327523474,000000000772.png,diffcat
0.019661178716296825,0.770626425743103,0.7878572302988693,0.8176964661528332,000000000775.png,samecat
0.015891112441562744,0.8503616452217102,0.8124661449277029,0.8812158748658019,000000000775.png,diffcat
0.021345084067754233,0.6447640061378479,0.8713068891569616,0.7594668148299661,000000000790.png,samecat
0.0147282502296583,0.6569120287895203,0.7105643190317298,0.653143317434147,000000000790.png,diffcat
0.01129032258064516,0.17445999383926392,0.3748003504314899,0.17708696918193087,000000000797.png,samecat
0.009427383666353761,0.46576303243637085,0.3557357262363592,0.47183693245064395,000000000797.png,diffcat
0.01113977261870641,0.7471548318862915,0.7802142560052054,0.8202008713434752,000000000810.png,samecat
0.010648073378145832,0.732742190361023,0.5994069533612709,0.7186818766507853,000000000810.png,diffcat
0.011273420133375674,0.7480767965316772,0.6551988421599169,0.7798403367296917,000000000825.png,samecat
0.010349384401345028,0.8905337452888489,0.5535084485018111,0.9059319136968237,000000000825.png,diffcat
0.042714042714042715,0.23443323373794556,0.8233189432795153,0.4069107728822802,000000000839.png,samecat
0.01926448362720403,0.4130123555660248,0.5321120593681613,0.46376231288279746,000000000839.png,diffcat
0.010167108106920425,0.9276177883148193,0.35035379101300546,0.9348723114089668,000000000853.png,samecat
0.010244659154441584,0.9784550666809082,0.6477146155384805,0.9806209716943014,000000000853.png,diffcat
0.012368473505869518,0.48792755603790283,0.7538089630233039,0.599868997441737,000000000882.png,samecat
0.007836192929250967,0.7640626430511475,0.585726019080265,0.7515230694617961,000000000882.png,diffcat
0.007883672039243167,0.05601150915026665,0.174698047313771,0.08541425066791429,000000000902.png,samecat
0.013048719948939792,0.17867381870746613,0.2601684702791793,0.18117943526987204,000000000902.png,diffcat
0.0064696405195851375,0.09284970164299011,0.35300016858677796,0.10212872340731877,000000000909.png,samecat
0.006932258833214185,0.14257840812206268,0.419269395405959,0.13563635230009558,000000000909.png,diffcat
0.007987742081334305,0.12428317964076996,0.3788895566901532,0.11030117688960263,000000000913.png,samecat
0.009138558303015354,0.1759672462940216,0.265012815864823,0.23260044439083635,000000000913.png,diffcat
0.013490069394592007,0.11971643567085266,0.4431505199379587,0.10390205478542816,000000000927.png,samecat
0.014837084903266112,0.20276698470115662,0.6102051351015099,0.27140045705424914,000000000927.png,diffcat
0.010410022197841451,0.1447271853685379,0.504324143834914,0.13453380667271303,000000000934.png,samecat
0.011152082021764547,0.2469266653060913,0.5799843079941271,0.2313902219024421,000000000934.png,diffcat
0.0027395883077387085,0.0788755863904953,0.3790256863733158,0.1060207363498747,000000000955.png,samecat
0.013394527941379242,0.2252470850944519,0.6035882531825348,0.22207351978692266,000000000955.png,diffcat
0.01076958900919781,0.1975395530462265,0.708218784261062,0.19541656833678406,000000000960.png,samecat
0.018238245903951955,0.2932003438472748,0.760703382674653,0.34490370096168954,000000000960.png,diffcat
0.010827570336817373,0.2661747932434082,0.358418452757977,0.25122416893309774,000000000962.png,samecat
0.010628260039862602,0.6224706768989563,0.24690361130005498,0.6109096631038687,000000000962.png,diffcat
0.01260425603282009,0.7278199791908264,0.7449708404096206,0.8141285969489205,000000000982.png,samecat
0.010097716651352126,0.8843017220497131,0.7778017579615638,0.9084054954081306,000000000982.png,diffcat
0.006652762744528631,0.0717441663146019,0.3764220336503662,0.10235037377151333,000000000996.png,samecat
0.018141644377253168,0.5971105098724365,0.6057785709614953,0.6342897823865832,000000000996.png,diffcat
